date,gate_value,oil_slope,reason,gate_type,calculation_date
2020-04-28,1.0,1.4638030494367098,oil_contango_strong,oil,2025-11-04
2020-04-29,1.0,1.433875817265998,oil_contango_strong,oil,2025-11-04
2020-04-30,1.0,1.358232265627518,oil_contango_strong,oil,2025-11-04
2020-05-01,1.0,1.298247513494149,oil_contango_strong,oil,2025-11-04
2020-05-04,1.0,1.1239459823840288,oil_contango_strong,oil,2025-11-04
2020-05-05,1.0,0.8856045932908273,oil_contango_strong,oil,2025-11-04
2020-05-06,1.0,0.7433362925673517,oil_contango_strong,oil,2025-11-04
2020-05-07,1.0,0.6966072848935312,oil_contango_strong,oil,2025-11-04
2020-05-08,1.0,0.6378154158724032,oil_contango_strong,oil,2025-11-04
2020-05-11,1.0,0.6023121896486936,oil_contango_strong,oil,2025-11-04
2020-05-12,1.0,0.5804306775196952,oil_contango_strong,oil,2025-11-04
2020-05-13,1.0,0.5353854210177663,oil_contango_strong,oil,2025-11-04
2020-05-14,1.0,0.48358760586684896,oil_contango_strong,oil,2025-11-04
2020-05-15,1.0,0.4282614419926599,oil_contango_strong,oil,2025-11-04
2020-05-18,1.0,0.3372387498858885,oil_contango_strong,oil,2025-11-04
2020-05-19,1.0,0.2945828934929881,oil_contango_strong,oil,2025-11-04
2020-05-20,1.0,0.24560150105694145,oil_contango_strong,oil,2025-11-04
2020-05-21,1.0,0.21175225332865305,oil_contango_strong,oil,2025-11-04
2020-05-22,1.0,0.19309982463481842,oil_contango_strong,oil,2025-11-04
2020-05-26,1.0,0.173398312368193,oil_contango_strong,oil,2025-11-04
2020-05-27,1.0,0.1689442611713343,oil_contango_strong,oil,2025-11-04
2020-05-28,1.0,0.16110232055227808,oil_contango_strong,oil,2025-11-04
2020-05-29,1.0,0.14742076133876975,oil_contango_strong,oil,2025-11-04
2020-06-01,1.0,0.12745648691966385,oil_contango_strong,oil,2025-11-04
2020-06-02,1.0,0.12522402647469713,oil_contango_strong,oil,2025-11-04
2020-06-03,1.0,0.1068510118980472,oil_contango_strong,oil,2025-11-04
2020-06-04,1.0,0.09449781552560976,oil_contango_strong,oil,2025-11-04
2020-06-05,1.0,0.07701571150223556,oil_contango_strong,oil,2025-11-04
2020-06-08,1.0,0.07007076108577104,oil_contango_strong,oil,2025-11-04
2020-06-09,1.0,0.05718813258391962,oil_contango_strong,oil,2025-11-04
2020-06-10,1.0,0.04498877216519591,oil_contango_strong,oil,2025-11-04
2020-06-11,1.0,0.04840216991899862,oil_contango_strong,oil,2025-11-04
2020-06-12,1.0,0.06523732029378261,oil_contango_strong,oil,2025-11-04
2020-06-15,1.0,0.0731626644320241,oil_contango_strong,oil,2025-11-04
2020-06-16,1.0,0.0827402434550839,oil_contango_strong,oil,2025-11-04
2020-06-17,1.0,0.09150863468917438,oil_contango_strong,oil,2025-11-04
2020-06-18,1.0,0.08209817922669656,oil_contango_strong,oil,2025-11-04
2020-06-19,1.0,0.06996390153450688,oil_contango_strong,oil,2025-11-04
2020-06-22,1.0,0.05398715138401272,oil_contango_strong,oil,2025-11-04
2020-06-23,1.0,0.04394401246478886,oil_contango_strong,oil,2025-11-04
2020-06-24,1.0,0.0475314564109772,oil_contango_strong,oil,2025-11-04
2020-06-25,1.0,0.05149853770229516,oil_contango_strong,oil,2025-11-04
2020-06-26,1.0,0.05347682903254906,oil_contango_strong,oil,2025-11-04
2020-06-29,1.0,0.05453213630274989,oil_contango_strong,oil,2025-11-04
2020-06-30,1.0,0.05456525305980372,oil_contango_strong,oil,2025-11-04
2020-07-01,1.0,0.038153395487614705,oil_contango_strong,oil,2025-11-04
2020-07-02,1.0,0.024949874681349175,oil_contango_strong,oil,2025-11-04
2020-07-06,0.9606665255045006,0.018426661020180025,oil_contango_moderate,oil,2025-11-04
2020-07-07,0.981132238789632,0.019245289551585283,oil_contango_moderate,oil,2025-11-04
2020-07-08,1.0,0.02127793656963788,oil_contango_strong,oil,2025-11-04
2020-07-09,1.0,0.027843647830564942,oil_contango_strong,oil,2025-11-04
2020-07-10,1.0,0.03336664628600684,oil_contango_strong,oil,2025-11-04
2020-07-13,1.0,0.03497865680639015,oil_contango_strong,oil,2025-11-04
2020-07-14,1.0,0.0382136943451256,oil_contango_strong,oil,2025-11-04
2020-07-15,1.0,0.03837276955877238,oil_contango_strong,oil,2025-11-04
2020-07-16,1.0,0.03713477438671081,oil_contango_strong,oil,2025-11-04
2020-07-17,1.0,0.041871347687260245,oil_contango_strong,oil,2025-11-04
2020-07-20,1.0,0.044622975816949156,oil_contango_strong,oil,2025-11-04
2020-07-21,1.0,0.03871624659264482,oil_contango_strong,oil,2025-11-04
2020-07-22,1.0,0.03710452192391957,oil_contango_strong,oil,2025-11-04
2020-07-23,1.0,0.03716288356079043,oil_contango_strong,oil,2025-11-04
2020-07-24,1.0,0.03149108902333505,oil_contango_strong,oil,2025-11-04
2020-07-27,1.0,0.02964938399741308,oil_contango_strong,oil,2025-11-04
2020-07-28,1.0,0.0354892388926605,oil_contango_strong,oil,2025-11-04
2020-07-29,1.0,0.040464936189023935,oil_contango_strong,oil,2025-11-04
2020-07-30,1.0,0.04958408052847938,oil_contango_strong,oil,2025-11-04
2020-07-31,1.0,0.056233271279469955,oil_contango_strong,oil,2025-11-04
2020-08-03,1.0,0.057438189628928514,oil_contango_strong,oil,2025-11-04
2020-08-04,1.0,0.051322253371914164,oil_contango_strong,oil,2025-11-04
2020-08-05,1.0,0.038741643759155085,oil_contango_strong,oil,2025-11-04
2020-08-06,0.8112159410158668,0.012448637640634669,oil_contango_moderate,oil,2025-11-04
2020-08-07,0.0,-0.020915546650823263,oil_backwardation_strong,oil,2025-11-04
2020-08-10,0.0,-0.04891968958339865,oil_backwardation_strong,oil,2025-11-04
2020-08-11,0.0,-0.0747628771247835,oil_backwardation_strong,oil,2025-11-04
2020-08-12,0.0,-0.09543365524518241,oil_backwardation_strong,oil,2025-11-04
2020-08-13,0.0,-0.10855419768577002,oil_backwardation_strong,oil,2025-11-04
2020-08-14,0.0,-0.10559218869328224,oil_backwardation_strong,oil,2025-11-04
2020-08-17,0.0,-0.09972548795958468,oil_backwardation_strong,oil,2025-11-04
2020-08-18,0.0,-0.08797375598820793,oil_backwardation_strong,oil,2025-11-04
2020-08-19,0.0,-0.07171484307626094,oil_backwardation_strong,oil,2025-11-04
2020-08-20,0.0,-0.06367707193681736,oil_backwardation_strong,oil,2025-11-04
2020-08-21,0.0,-0.05888433711981809,oil_backwardation_strong,oil,2025-11-04
2020-08-24,0.0,-0.05807631695381464,oil_backwardation_strong,oil,2025-11-04
2020-08-25,0.0,-0.06339295432358472,oil_backwardation_strong,oil,2025-11-04
2020-08-26,0.0,-0.06949004154094915,oil_backwardation_strong,oil,2025-11-04
2020-08-27,0.0,-0.06496346775805698,oil_backwardation_strong,oil,2025-11-04
2020-08-28,0.0,-0.0701688199034562,oil_backwardation_strong,oil,2025-11-04
2020-08-31,0.0,-0.07030918953168021,oil_backwardation_strong,oil,2025-11-04
2020-09-01,0.0,-0.07601106908502868,oil_backwardation_strong,oil,2025-11-04
2020-09-02,0.0,-0.08883990400678593,oil_backwardation_strong,oil,2025-11-04
2020-09-03,0.0,-0.08856806541645659,oil_backwardation_strong,oil,2025-11-04
2020-09-04,0.0,-0.06608956232475846,oil_backwardation_strong,oil,2025-11-04
2020-09-08,0.0,-0.0380714338438828,oil_backwardation_strong,oil,2025-11-04
2020-09-09,0.4380780029814285,-0.0024768798807428575,oil_neutral,oil,2025-11-04
2020-09-10,1.0,0.04205943016251401,oil_contango_strong,oil,2025-11-04
2020-09-11,1.0,0.06315416731255598,oil_contango_strong,oil,2025-11-04
2020-09-14,1.0,0.07401338669792554,oil_contango_strong,oil,2025-11-04
2020-09-15,1.0,0.07143508737445356,oil_contango_strong,oil,2025-11-04
2020-09-16,1.0,0.05905474718425663,oil_contango_strong,oil,2025-11-04
2020-09-17,1.0,0.04051225114249822,oil_contango_strong,oil,2025-11-04
2020-09-18,1.0,0.02843940131503015,oil_contango_strong,oil,2025-11-04
2020-09-21,1.0,0.024146622018648735,oil_contango_strong,oil,2025-11-04
2020-09-22,0.8097881315139752,0.012391525260559007,oil_contango_moderate,oil,2025-11-04
2020-09-23,0.794027833222595,0.0117611133289038,oil_contango_moderate,oil,2025-11-04
2020-09-24,0.7820325815698603,0.011281303262794414,oil_contango_moderate,oil,2025-11-04
2020-09-25,0.622268880808032,0.004890755232321281,oil_contango_moderate,oil,2025-11-04
2020-09-28,0.21393794857909407,-0.011442482056836237,oil_backwardation_moderate,oil,2025-11-04
2020-09-29,0.0,-0.022129959322371242,oil_backwardation_strong,oil,2025-11-04
2020-09-30,0.0,-0.04535971471330291,oil_backwardation_strong,oil,2025-11-04
2020-10-01,0.0,-0.058370144807484946,oil_backwardation_strong,oil,2025-11-04
2020-10-02,0.0,-0.05165866730828657,oil_backwardation_strong,oil,2025-11-04
2020-10-05,0.0,-0.05466324086955517,oil_backwardation_strong,oil,2025-11-04
2020-10-06,0.0,-0.05329508024994931,oil_backwardation_strong,oil,2025-11-04
2020-10-07,0.0,-0.03909921383234348,oil_backwardation_strong,oil,2025-11-04
2020-10-08,0.0,-0.04402830240101987,oil_backwardation_strong,oil,2025-11-04
2020-10-09,0.0,-0.044331069523646606,oil_backwardation_strong,oil,2025-11-04
2020-10-12,0.0,-0.025747211907493583,oil_backwardation_strong,oil,2025-11-04
2020-10-13,0.19747086016835558,-0.012101165593265777,oil_backwardation_moderate,oil,2025-11-04
2020-10-14,0.36057757656443323,-0.00557689693742267,oil_neutral,oil,2025-11-04
2020-10-15,0.7450248943910486,0.009800995775641943,oil_contango_moderate,oil,2025-11-04
2020-10-16,0.8472985330148354,0.013891941320593414,oil_contango_moderate,oil,2025-11-04
2020-10-19,0.6650101920068614,0.006600407680274452,oil_contango_moderate,oil,2025-11-04
2020-10-20,0.5477549499721084,0.001910197998884334,oil_contango_moderate,oil,2025-11-04
2020-10-21,0.7547458443390072,0.010189833773560288,oil_contango_moderate,oil,2025-11-04
2020-10-22,1.0,0.022209274262782446,oil_contango_strong,oil,2025-11-04
2020-10-23,1.0,0.03605516646759739,oil_contango_strong,oil,2025-11-04
2020-10-26,1.0,0.06627704049514163,oil_contango_strong,oil,2025-11-04
2020-10-27,1.0,0.09669518350970421,oil_contango_strong,oil,2025-11-04
2020-10-28,1.0,0.1307740904747636,oil_contango_strong,oil,2025-11-04
2020-10-29,1.0,0.17106860560969905,oil_contango_strong,oil,2025-11-04
2020-10-30,1.0,0.2088764883919924,oil_contango_strong,oil,2025-11-04
2020-11-02,1.0,0.2254047993563971,oil_contango_strong,oil,2025-11-04
2020-11-03,1.0,0.2406364908558823,oil_contango_strong,oil,2025-11-04
2020-11-04,1.0,0.23272418994454988,oil_contango_strong,oil,2025-11-04
2020-11-05,1.0,0.22158864130077519,oil_contango_strong,oil,2025-11-04
2020-11-06,1.0,0.21381003171439353,oil_contango_strong,oil,2025-11-04
2020-11-09,1.0,0.19786459465825473,oil_contango_strong,oil,2025-11-04
2020-11-10,1.0,0.1771843571767788,oil_contango_strong,oil,2025-11-04
2020-11-11,1.0,0.17062866973870963,oil_contango_strong,oil,2025-11-04
2020-11-12,1.0,0.16657171471228144,oil_contango_strong,oil,2025-11-04
2020-11-13,1.0,0.16025389629038939,oil_contango_strong,oil,2025-11-04
2020-11-16,1.0,0.16174821215831575,oil_contango_strong,oil,2025-11-04
2020-11-17,1.0,0.1733006735200175,oil_contango_strong,oil,2025-11-04
2020-11-18,1.0,0.1747532335246586,oil_contango_strong,oil,2025-11-04
2020-11-19,1.0,0.16830902918084995,oil_contango_strong,oil,2025-11-04
2020-11-20,1.0,0.15692960101151307,oil_contango_strong,oil,2025-11-04
2020-11-23,1.0,0.1464902092058242,oil_contango_strong,oil,2025-11-04
2020-11-24,1.0,0.12114328655460124,oil_contango_strong,oil,2025-11-04
2020-11-25,1.0,0.10156489065063916,oil_contango_strong,oil,2025-11-04
2020-11-30,1.0,0.08879538575325951,oil_contango_strong,oil,2025-11-04
2020-12-01,1.0,0.07756352211433425,oil_contango_strong,oil,2025-11-04
2020-12-02,1.0,0.0629054135516257,oil_contango_strong,oil,2025-11-04
2020-12-03,1.0,0.06851917907915948,oil_contango_strong,oil,2025-11-04
2020-12-04,1.0,0.07681521345409217,oil_contango_strong,oil,2025-11-04
2020-12-07,1.0,0.08484245119981645,oil_contango_strong,oil,2025-11-04
2020-12-08,1.0,0.09621802001957963,oil_contango_strong,oil,2025-11-04
2020-12-09,1.0,0.1156446639820029,oil_contango_strong,oil,2025-11-04
2020-12-10,1.0,0.12458212000408483,oil_contango_strong,oil,2025-11-04
2020-12-11,1.0,0.13302658543415052,oil_contango_strong,oil,2025-11-04
2020-12-14,1.0,0.138983154240336,oil_contango_strong,oil,2025-11-04
2020-12-15,1.0,0.1301294647671152,oil_contango_strong,oil,2025-11-04
2020-12-16,1.0,0.12173395396732938,oil_contango_strong,oil,2025-11-04
2020-12-17,1.0,0.11464437993848534,oil_contango_strong,oil,2025-11-04
2020-12-18,1.0,0.10409345270438213,oil_contango_strong,oil,2025-11-04
2020-12-21,1.0,0.09544886067322786,oil_contango_strong,oil,2025-11-04
2020-12-22,1.0,0.1003189766694081,oil_contango_strong,oil,2025-11-04
2020-12-23,1.0,0.09886559984251016,oil_contango_strong,oil,2025-11-04
2020-12-24,1.0,0.09814311607980335,oil_contango_strong,oil,2025-11-04
2020-12-28,1.0,0.10203513977689271,oil_contango_strong,oil,2025-11-04
2020-12-29,1.0,0.10125922687162074,oil_contango_strong,oil,2025-11-04
2020-12-30,1.0,0.09877393956929781,oil_contango_strong,oil,2025-11-04
2020-12-31,1.0,0.1058476127535047,oil_contango_strong,oil,2025-11-04
2021-01-04,1.0,0.12117615522593908,oil_contango_strong,oil,2025-11-04
2021-01-05,1.0,0.12688736454695154,oil_contango_strong,oil,2025-11-04
2021-01-06,1.0,0.13404617454640264,oil_contango_strong,oil,2025-11-04
2021-01-07,1.0,0.14094691182387073,oil_contango_strong,oil,2025-11-04
2021-01-08,1.0,0.1381726769959137,oil_contango_strong,oil,2025-11-04
2021-01-11,1.0,0.12870603701680594,oil_contango_strong,oil,2025-11-04
2021-01-12,1.0,0.12231971565042007,oil_contango_strong,oil,2025-11-04
2021-01-13,1.0,0.12248238718697362,oil_contango_strong,oil,2025-11-04
2021-01-14,1.0,0.11825346476453653,oil_contango_strong,oil,2025-11-04
2021-01-15,1.0,0.1283086602907514,oil_contango_strong,oil,2025-11-04
2021-01-19,1.0,0.1317121277223085,oil_contango_strong,oil,2025-11-04
2021-01-20,1.0,0.13476800884613424,oil_contango_strong,oil,2025-11-04
2021-01-21,1.0,0.14214887939309329,oil_contango_strong,oil,2025-11-04
2021-01-22,1.0,0.1533458423018828,oil_contango_strong,oil,2025-11-04
2021-01-25,1.0,0.15903106814681825,oil_contango_strong,oil,2025-11-04
2021-01-26,1.0,0.17167896950417313,oil_contango_strong,oil,2025-11-04
2021-01-27,1.0,0.18235588686867915,oil_contango_strong,oil,2025-11-04
2021-01-28,1.0,0.18132662100640848,oil_contango_strong,oil,2025-11-04
2021-01-29,1.0,0.17435396081423896,oil_contango_strong,oil,2025-11-04
2021-02-01,1.0,0.16388837051092045,oil_contango_strong,oil,2025-11-04
2021-02-02,1.0,0.15576627835709939,oil_contango_strong,oil,2025-11-04
2021-02-03,1.0,0.16006544479720194,oil_contango_strong,oil,2025-11-04
2021-02-04,1.0,0.15984240295683297,oil_contango_strong,oil,2025-11-04
2021-02-05,1.0,0.15635389522331528,oil_contango_strong,oil,2025-11-04
2021-02-08,1.0,0.14973007111788936,oil_contango_strong,oil,2025-11-04
2021-02-09,1.0,0.1430477184064634,oil_contango_strong,oil,2025-11-04
2021-02-10,1.0,0.12916213562231654,oil_contango_strong,oil,2025-11-04
2021-02-11,1.0,0.12222511592012217,oil_contango_strong,oil,2025-11-04
2021-02-12,1.0,0.11468493365003103,oil_contango_strong,oil,2025-11-04
2021-02-16,1.0,0.10716773305302836,oil_contango_strong,oil,2025-11-04
2021-02-17,1.0,0.07710711504803139,oil_contango_strong,oil,2025-11-04
2021-02-18,1.0,0.05700433571244955,oil_contango_strong,oil,2025-11-04
2021-02-19,1.0,0.04046044382553281,oil_contango_strong,oil,2025-11-04
2021-02-22,0.7466316137661166,0.009865264550644664,oil_contango_moderate,oil,2025-11-04
2021-02-23,0.32994481075475296,-0.006802207569809883,oil_neutral,oil,2025-11-04
2021-02-24,0.04830909670599315,-0.018067636131760274,oil_backwardation_moderate,oil,2025-11-04
2021-02-25,0.0,-0.02936093750272457,oil_backwardation_strong,oil,2025-11-04
2021-02-26,0.0,-0.0375396627874035,oil_backwardation_strong,oil,2025-11-04
2021-03-01,0.0,-0.024793800444441724,oil_backwardation_strong,oil,2025-11-04
2021-03-02,0.0,-0.024750802450906113,oil_backwardation_strong,oil,2025-11-04
2021-03-03,0.2626927062633864,-0.009492291749464542,oil_neutral,oil,2025-11-04
2021-03-04,0.06170360895532316,-0.017531855641787074,oil_backwardation_moderate,oil,2025-11-04
2021-03-05,0.0,-0.03773640793593168,oil_backwardation_strong,oil,2025-11-04
2021-03-08,0.0,-0.05394659295333184,oil_backwardation_strong,oil,2025-11-04
2021-03-09,0.0,-0.06601499494454373,oil_backwardation_strong,oil,2025-11-04
2021-03-10,0.0,-0.08228829141126658,oil_backwardation_strong,oil,2025-11-04
2021-03-11,0.0,-0.0855117355946455,oil_backwardation_strong,oil,2025-11-04
2021-03-12,0.0,-0.08154765208666967,oil_backwardation_strong,oil,2025-11-04
2021-03-15,0.0,-0.0721330489781524,oil_backwardation_strong,oil,2025-11-04
2021-03-16,0.0,-0.06267575870101841,oil_backwardation_strong,oil,2025-11-04
2021-03-17,0.0,-0.05097008494002222,oil_backwardation_strong,oil,2025-11-04
2021-03-18,0.0,-0.02054830813369142,oil_backwardation_strong,oil,2025-11-04
2021-03-19,0.49322238046083383,-0.0002711047815666473,oil_neutral,oil,2025-11-04
2021-03-22,0.6509002114259551,0.006036008457038203,oil_contango_moderate,oil,2025-11-04
2021-03-23,1.0,0.023169515698536793,oil_contango_strong,oil,2025-11-04
2021-03-24,1.0,0.03094484104801628,oil_contango_strong,oil,2025-11-04
2021-03-25,1.0,0.031811756967488,oil_contango_strong,oil,2025-11-04
2021-03-26,1.0,0.03486314192663458,oil_contango_strong,oil,2025-11-04
2021-03-29,1.0,0.042864517017325895,oil_contango_strong,oil,2025-11-04
2021-03-30,1.0,0.04474926040495946,oil_contango_strong,oil,2025-11-04
2021-03-31,1.0,0.05584394484029902,oil_contango_strong,oil,2025-11-04
2021-04-01,1.0,0.0536342011640485,oil_contango_strong,oil,2025-11-04
2021-04-05,1.0,0.07054489320180854,oil_contango_strong,oil,2025-11-04
2021-04-06,1.0,0.08419881595583237,oil_contango_strong,oil,2025-11-04
2021-04-07,1.0,0.08609717474849021,oil_contango_strong,oil,2025-11-04
2021-04-08,1.0,0.08948391231357046,oil_contango_strong,oil,2025-11-04
2021-04-09,1.0,0.0985420748963716,oil_contango_strong,oil,2025-11-04
2021-04-12,1.0,0.09353219662710938,oil_contango_strong,oil,2025-11-04
2021-04-13,1.0,0.09146854406800686,oil_contango_strong,oil,2025-11-04
2021-04-14,1.0,0.07699352098201784,oil_contango_strong,oil,2025-11-04
2021-04-15,1.0,0.06503531328795088,oil_contango_strong,oil,2025-11-04
2021-04-16,1.0,0.05579692330883235,oil_contango_strong,oil,2025-11-04
2021-04-19,1.0,0.04382436511283101,oil_contango_strong,oil,2025-11-04
2021-04-20,1.0,0.026828385677832654,oil_contango_strong,oil,2025-11-04
2021-04-21,1.0,0.026695368018128718,oil_contango_strong,oil,2025-11-04
2021-04-22,1.0,0.027733673101395795,oil_contango_strong,oil,2025-11-04
2021-04-23,1.0,0.030685714723595815,oil_contango_strong,oil,2025-11-04
2021-04-26,1.0,0.03756955943926415,oil_contango_strong,oil,2025-11-04
2021-04-27,1.0,0.0461543778124257,oil_contango_strong,oil,2025-11-04
2021-04-28,1.0,0.05375643676566697,oil_contango_strong,oil,2025-11-04
2021-04-29,1.0,0.050757100219381714,oil_contango_strong,oil,2025-11-04
2021-04-30,1.0,0.05159535745073697,oil_contango_strong,oil,2025-11-04
2021-05-03,1.0,0.05132478926053926,oil_contango_strong,oil,2025-11-04
2021-05-04,1.0,0.05000326782560636,oil_contango_strong,oil,2025-11-04
2021-05-05,1.0,0.052418998875018497,oil_contango_strong,oil,2025-11-04
2021-05-06,1.0,0.06223034303834779,oil_contango_strong,oil,2025-11-04
2021-05-07,1.0,0.0645429472817829,oil_contango_strong,oil,2025-11-04
2021-05-10,1.0,0.06645021843763302,oil_contango_strong,oil,2025-11-04
2021-05-11,1.0,0.07245014872935562,oil_contango_strong,oil,2025-11-04
2021-05-12,1.0,0.07572543356254448,oil_contango_strong,oil,2025-11-04
2021-05-13,1.0,0.08419607479082139,oil_contango_strong,oil,2025-11-04
2021-05-14,1.0,0.08897702812703054,oil_contango_strong,oil,2025-11-04
2021-05-17,1.0,0.09111695285043594,oil_contango_strong,oil,2025-11-04
2021-05-18,1.0,0.09272372300045098,oil_contango_strong,oil,2025-11-04
2021-05-19,1.0,0.10386398423221306,oil_contango_strong,oil,2025-11-04
2021-05-20,1.0,0.11929134260418792,oil_contango_strong,oil,2025-11-04
2021-05-21,1.0,0.12864976169834452,oil_contango_strong,oil,2025-11-04
2021-05-24,1.0,0.1322778126169348,oil_contango_strong,oil,2025-11-04
2021-05-25,1.0,0.1365139982236309,oil_contango_strong,oil,2025-11-04
2021-05-26,1.0,0.1335821860945953,oil_contango_strong,oil,2025-11-04
2021-05-27,1.0,0.11411633659658119,oil_contango_strong,oil,2025-11-04
2021-05-28,1.0,0.10472126396570917,oil_contango_strong,oil,2025-11-04
2021-06-01,1.0,0.10048448533133074,oil_contango_strong,oil,2025-11-04
2021-06-02,1.0,0.09825246078177194,oil_contango_strong,oil,2025-11-04
2021-06-03,1.0,0.09382901867090365,oil_contango_strong,oil,2025-11-04
2021-06-04,1.0,0.08719770472178615,oil_contango_strong,oil,2025-11-04
2021-06-07,1.0,0.07529565859730018,oil_contango_strong,oil,2025-11-04
2021-06-08,1.0,0.06660963675804128,oil_contango_strong,oil,2025-11-04
2021-06-09,1.0,0.06092857846468471,oil_contango_strong,oil,2025-11-04
2021-06-10,1.0,0.052865278720634165,oil_contango_strong,oil,2025-11-04
2021-06-11,1.0,0.053165991145246484,oil_contango_strong,oil,2025-11-04
2021-06-14,1.0,0.05044470801219392,oil_contango_strong,oil,2025-11-04
2021-06-15,1.0,0.04117514220202596,oil_contango_strong,oil,2025-11-04
2021-06-16,1.0,0.027092121238538547,oil_contango_strong,oil,2025-11-04
2021-06-17,0.5778368540147194,0.003113474160588775,oil_contango_moderate,oil,2025-11-04
2021-06-18,0.0,-0.020890489318779907,oil_backwardation_strong,oil,2025-11-04
2021-06-21,0.0,-0.0360471647812244,oil_backwardation_strong,oil,2025-11-04
2021-06-22,0.0,-0.037698841471246324,oil_backwardation_strong,oil,2025-11-04
2021-06-23,0.0,-0.03932912922065728,oil_backwardation_strong,oil,2025-11-04
2021-06-24,0.0,-0.029518821770402753,oil_backwardation_strong,oil,2025-11-04
2021-06-25,0.0,-0.024277008337248513,oil_backwardation_strong,oil,2025-11-04
2021-06-28,0.08077735947448353,-0.01676890562102066,oil_backwardation_moderate,oil,2025-11-04
2021-06-29,0.1819438411944822,-0.012722246352220712,oil_backwardation_moderate,oil,2025-11-04
2021-06-30,0.26932679478045357,-0.009226928208781857,oil_neutral,oil,2025-11-04
2021-07-01,0.08161691141960799,-0.01673532354321568,oil_backwardation_moderate,oil,2025-11-04
2021-07-02,0.0,-0.022468248497888872,oil_backwardation_strong,oil,2025-11-04
2021-07-06,0.0,-0.03554798386654556,oil_backwardation_strong,oil,2025-11-04
2021-07-07,0.0,-0.04550080099241362,oil_backwardation_strong,oil,2025-11-04
2021-07-08,0.0,-0.059551194455109015,oil_backwardation_strong,oil,2025-11-04
2021-07-09,0.0,-0.0703373832928923,oil_backwardation_strong,oil,2025-11-04
2021-07-12,0.0,-0.07363289116398385,oil_backwardation_strong,oil,2025-11-04
2021-07-13,0.0,-0.07467093860532557,oil_backwardation_strong,oil,2025-11-04
2021-07-14,0.0,-0.07681632837650484,oil_backwardation_strong,oil,2025-11-04
2021-07-15,0.0,-0.0731180573623491,oil_backwardation_strong,oil,2025-11-04
2021-07-16,0.0,-0.06369896367380216,oil_backwardation_strong,oil,2025-11-04
2021-07-19,0.0,-0.04770155368411295,oil_backwardation_strong,oil,2025-11-04
2021-07-20,0.0,-0.037735015234602355,oil_backwardation_strong,oil,2025-11-04
2021-07-21,0.0,-0.04565132374230857,oil_backwardation_strong,oil,2025-11-04
2021-07-22,0.0,-0.06385737150047019,oil_backwardation_strong,oil,2025-11-04
2021-07-23,0.0,-0.07006197747757359,oil_backwardation_strong,oil,2025-11-04
2021-07-26,0.0,-0.0831022794569275,oil_backwardation_strong,oil,2025-11-04
2021-07-27,0.0,-0.08604050493651329,oil_backwardation_strong,oil,2025-11-04
2021-07-28,0.0,-0.08101824233707852,oil_backwardation_strong,oil,2025-11-04
2021-07-29,0.0,-0.06656101663290903,oil_backwardation_strong,oil,2025-11-04
2021-07-30,0.0,-0.060895743939979805,oil_backwardation_strong,oil,2025-11-04
2021-08-02,0.0,-0.05608333954827375,oil_backwardation_strong,oil,2025-11-04
2021-08-03,0.0,-0.05301300556105486,oil_backwardation_strong,oil,2025-11-04
2021-08-04,0.0,-0.03381929904120181,oil_backwardation_strong,oil,2025-11-04
2021-08-05,0.0,-0.02013905186115452,oil_backwardation_strong,oil,2025-11-04
2021-08-06,0.32785772843096095,-0.006885690862761562,oil_neutral,oil,2025-11-04
2021-08-09,0.7401294793451703,0.009605179173806811,oil_contango_moderate,oil,2025-11-04
2021-08-10,0.8772779464388619,0.015091117857554478,oil_contango_moderate,oil,2025-11-04
2021-08-11,0.7769458593051911,0.011077834372207643,oil_contango_moderate,oil,2025-11-04
2021-08-12,0.8622996306778657,0.014491985227114626,oil_contango_moderate,oil,2025-11-04
2021-08-13,1.0,0.02016683324651935,oil_contango_strong,oil,2025-11-04
2021-08-16,1.0,0.027026206820750603,oil_contango_strong,oil,2025-11-04
2021-08-17,1.0,0.04584763621745322,oil_contango_strong,oil,2025-11-04
2021-08-18,1.0,0.06494054996764972,oil_contango_strong,oil,2025-11-04
2021-08-19,1.0,0.08193396751968127,oil_contango_strong,oil,2025-11-04
2021-08-20,1.0,0.10212337817576378,oil_contango_strong,oil,2025-11-04
2021-08-23,1.0,0.10732274412933147,oil_contango_strong,oil,2025-11-04
2021-08-24,1.0,0.1062765731463184,oil_contango_strong,oil,2025-11-04
2021-08-25,1.0,0.10214048093596065,oil_contango_strong,oil,2025-11-04
2021-08-26,1.0,0.10512607485980725,oil_contango_strong,oil,2025-11-04
2021-08-27,1.0,0.09776282056429864,oil_contango_strong,oil,2025-11-04
2021-08-30,1.0,0.09397653173822293,oil_contango_strong,oil,2025-11-04
2021-08-31,1.0,0.0962512585474521,oil_contango_strong,oil,2025-11-04
2021-09-01,1.0,0.10130034526064387,oil_contango_strong,oil,2025-11-04
2021-09-02,1.0,0.09893367349531976,oil_contango_strong,oil,2025-11-04
2021-09-03,1.0,0.10811181815702346,oil_contango_strong,oil,2025-11-04
2021-09-07,1.0,0.11820353768790018,oil_contango_strong,oil,2025-11-04
2021-09-08,1.0,0.12459834823609758,oil_contango_strong,oil,2025-11-04
2021-09-09,1.0,0.13617112076772497,oil_contango_strong,oil,2025-11-04
2021-09-10,1.0,0.14544396929252748,oil_contango_strong,oil,2025-11-04
2021-09-13,1.0,0.14603904086082964,oil_contango_strong,oil,2025-11-04
