date,ticker,signal_12m,signal_type,calculation_date
2012-06-15 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-18 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-18 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-18 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-19 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-19 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-19 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-20 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-20 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-20 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-21 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-21 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-21 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-22 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-22 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-22 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-25 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-25 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-25 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-26 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-26 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-26 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-27 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-27 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-27 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-28 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-28 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-28 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-06-29 16:00:00,EWJ,-0.05640051041106971,12m_minus_1,2025-10-30
2012-06-29 16:00:00,FEZ,-0.330459862193734,12m_minus_1,2025-10-30
2012-06-29 16:00:00,SPY,0.044182665895145315,12m_minus_1,2025-10-30
2012-07-02 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-02 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-02 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-03 13:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-03 13:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-03 13:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-05 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-05 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-05 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-06 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-06 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-06 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-09 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-09 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-09 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-10 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-10 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-10 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-11 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-11 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-11 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-12 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-12 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-12 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-13 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-13 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-13 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-16 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-16 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-16 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-17 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-17 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-17 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-18 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-18 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-18 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-19 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-19 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-19 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-20 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-20 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-20 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-23 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-23 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-23 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-24 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-24 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-24 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-25 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-25 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-25 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-26 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-26 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-26 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-27 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-27 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-27 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-30 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-30 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-30 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-07-31 16:00:00,EWJ,-0.12366339517060344,12m_minus_1,2025-10-30
2012-07-31 16:00:00,FEZ,-0.4104091863090392,12m_minus_1,2025-10-30
2012-07-31 16:00:00,SPY,-0.004726764994296397,12m_minus_1,2025-10-30
2012-08-01 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-01 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-01 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-02 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-02 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-02 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-03 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-03 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-03 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-06 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-06 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-06 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-07 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-07 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-07 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-08 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-08 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-08 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-09 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-09 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-09 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-10 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-10 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-10 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-13 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-13 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-13 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-14 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-14 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-14 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-15 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-15 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-15 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-16 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-16 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-16 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-17 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-17 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-17 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-20 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-20 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-20 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-21 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-21 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-21 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-22 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-22 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-22 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-23 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-23 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-23 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-24 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-24 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-24 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-27 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-27 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-27 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-28 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-28 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-28 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-29 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-29 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-29 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-30 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-30 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-30 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-08-31 16:00:00,EWJ,-0.08136847369646868,12m_minus_1,2025-10-30
2012-08-31 16:00:00,FEZ,-0.31619303943310895,12m_minus_1,2025-10-30
2012-08-31 16:00:00,SPY,0.053083670367321194,12m_minus_1,2025-10-30
2012-09-04 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-04 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-04 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-05 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-05 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-05 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-06 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-06 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-06 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-07 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-07 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-07 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-10 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-10 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-10 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-11 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-11 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-11 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-12 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-12 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-12 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-13 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-13 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-13 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-14 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-14 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-14 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-17 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-17 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-17 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-18 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-18 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-18 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-19 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-19 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-19 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-20 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-20 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-20 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-21 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-21 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-21 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-24 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-24 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-24 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-25 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-25 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-25 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-26 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-26 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-26 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-27 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-27 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-27 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-09-28 16:00:00,EWJ,-0.15352019425720448,12m_minus_1,2025-10-30
2012-09-28 16:00:00,FEZ,-0.24307799114682507,12m_minus_1,2025-10-30
2012-09-28 16:00:00,SPY,0.08597018120874154,12m_minus_1,2025-10-30
2012-10-01 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-01 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-01 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-02 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-02 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-02 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-03 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-03 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-03 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-04 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-04 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-04 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-05 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-05 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-05 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-08 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-08 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-08 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-09 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-09 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-09 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-10 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-10 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-10 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-11 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-11 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-11 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-12 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-12 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-12 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-15 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-15 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-15 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-16 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-16 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-16 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-17 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-17 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-17 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-18 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-18 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-18 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-19 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-19 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-19 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-22 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-22 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-22 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-23 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-23 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-23 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-24 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-24 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-24 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-25 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-25 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-25 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-26 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-26 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-26 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-10-31 16:00:00,EWJ,-0.06408589167157819,12m_minus_1,2025-10-30
2012-10-31 16:00:00,FEZ,-0.034746507710769925,12m_minus_1,2025-10-30
2012-10-31 16:00:00,SPY,0.16696792657816675,12m_minus_1,2025-10-30
2012-11-01 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-01 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-01 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-02 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-02 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-02 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-05 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-05 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-05 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-06 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-06 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-06 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-07 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-07 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-07 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-08 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-08 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-08 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-09 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-09 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-09 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-12 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-12 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-12 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-13 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-13 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-13 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-14 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-14 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-14 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-15 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-15 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-15 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-16 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-16 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-16 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-19 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-19 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-19 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-20 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-20 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-20 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-21 16:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-21 16:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
2012-11-21 16:00:00,SPY,0.2616199625236063,12m_minus_1,2025-10-30
2012-11-23 13:00:00,EWJ,-0.010681362658823896,12m_minus_1,2025-10-30
2012-11-23 13:00:00,FEZ,0.1389984715785652,12m_minus_1,2025-10-30
