Date,Regime,gate_value,oil_return,slope
2014-12-09,0,0.0,0.009616216609656036,-0.24144963915908377
2014-12-10,0,0.0,-0.044102392680825366,-0.24479422856205935
2014-12-11,0,0.0,-0.016198701306943522,-0.23479420096650552
2014-12-12,0,0.0,-0.03734944390703674,-0.16121778239058987
2014-12-15,0,0.0,-0.03252462129710434,-0.17137240886347396
2014-12-16,0,0.0,0.0001786831059877956,-0.13364302304806142
2014-12-17,0,0.0,0.008185099077780596,-0.17083111819953925
2014-12-18,0,0.0,-0.04068909532409968,-0.11683277962347727
2014-12-19,1,1.0,0.04915923595808335,-0.19293621507643643
2014-12-22,1,1.0,-0.0296027322171703,-0.1808144796380091
2014-12-23,1,1.0,0.027315810646962924,-0.2109897851356112
2014-12-24,1,1.0,-0.019204004111586723,-0.17701974865350087
2014-12-26,1,1.0,-0.020129431139572128,-0.19252610368199313
2014-12-29,0,0.0,-0.020917005082893313,-0.17471006359895255
2014-12-30,0,0.0,0.012639573475382125,-0.11728851126708537
2014-12-31,0,0.0,-0.012826646715100856,-0.07857811038353607
2015-01-02,0,0.0,-0.013751747276802577,0.0060698027314112345
2015-01-05,0,0.0,-0.051972384433022274,-0.03196803196803186
2015-01-06,1,1.0,-0.042238248349681026,0.05210504376823677
2015-01-07,1,1.0,0.014689412783060962,0.06099815157116449
2015-01-08,1,1.0,0.002256642664491936,0.08586065573770502
2015-01-09,1,1.0,-0.009264090959798046,0.03536711478800415
2015-01-12,1,1.0,-0.04852132750676419,0.059487624837168795
2015-01-13,0,0.0,-0.0030441423812281325,0.11432926829268292
2015-01-14,1,1.0,0.05445683910594985,0.08599711280676417
2015-01-15,1,1.0,-0.04470489271389159,0.15505714901876225
2015-01-16,1,1.0,0.04470489271389145,0.07506702412868634
2015-01-20,1,1.0,-0.03568808623913604,0.092541141269502
2015-01-21,1,1.0,0.022401613020838415,0.043887147335423225
2015-01-22,1,1.0,-0.0409526195612612,0.07903331156107125
2015-01-23,1,1.0,-0.01469485813231077,0.07114449845338044
2015-01-26,0,0.0,-0.010215500784451884,0.12165178571428578
2015-01-27,0,0.0,0.022948932985544783,0.03948516579406621
2015-01-28,0,0.0,-0.039150907561825155,0.13067150635208724
2015-01-29,0,0.0,0.0009070295406426232,0.12398005439709896
2015-01-30,1,1.0,0.0799032182047651,0.05524168236032644
2015-02-02,1,1.0,0.03009295502803106,0.046294416243654844
2015-02-03,1,1.0,0.07413697825950925,-0.04298642533936654
2015-02-04,1,1.0,-0.09051400754083173,0.02394220846233223
2015-02-05,1,1.0,0.041044879896182405,-0.01049920760697294
2015-02-06,1,1.0,0.023106569434736716,-0.0627177700348431
2015-02-09,1,1.0,0.02541942883697647,-0.09303642196640875
2015-02-10,1,1.0,-0.05688093050104256,-0.05872952457051547
2015-02-11,0,0.0,-0.025491973144526732,-0.0803278688524589
2015-02-12,1,1.0,0.04742310995789911,-0.14148915380105534
2015-02-13,1,1.0,0.028702731251162777,-0.17603494113178877
2015-02-17,1,1.0,0.01694636675480855,-0.16672890216579536
2015-02-18,0,0.0,-0.027061922042957192,-0.155572606944178
2015-02-19,0,0.0,-0.019564788710735265,-0.10015649452269167
2015-02-20,0,0.0,-0.02315330497471675,-0.051051051051051136
2015-02-23,0,0.0,-0.007838448333620783,-0.0510492332526231
2015-02-24,0,0.0,-0.022032714999882803,0.005569306930693134
2015-02-25,0,0.0,0.035859205178126206,0.023084577114427792
2015-02-26,0,0.0,-0.05312791683897407,0.024763903462749207
2015-02-27,0,0.0,0.04493524437898662,-0.02367576243980752
2015-03-02,1,1.0,-0.005028673978155234,-0.03770921556765486
2015-03-03,1,1.0,0.016797035587591443,-0.006147134642078173
2015-03-04,1,1.0,0.02157792625149903,-0.04657481078983114
2015-03-05,0,0.0,-0.015055519493946033,0.026004728132387713
2015-03-06,0,0.0,-0.022916216533229335,0.08748236242693012
2015-03-09,0,0.0,0.006830078781605005,0.009809809809809706
2015-03-10,0,0.0,-0.031109553584650115,0.04894671623296153
2015-03-11,0,0.0,-0.0074627212015896,0.07428214731585518
2015-03-12,0,0.0,-0.01975269096499171,0.1025042444821733
2015-03-13,0,0.0,-0.04870527812889028,0.18761140819964336
2015-03-16,0,0.0,-0.02139480322675275,0.2804461643523788
2015-03-17,0,0.0,-0.012368458177428885,0.30652224014749935
2015-03-18,1,1.0,0.02817727883091931,0.24826349988796767
2015-03-19,1,1.0,-0.013762202542862933,0.2805542935029531
2015-03-20,1,1.0,0.04399732039077927,0.20826086956521736
2015-03-23,0,0.0,0.029980832211935857,0.18502109704641356
2015-03-24,0,0.0,-0.00783653274407409,0.20327450563470129
2015-03-25,0,0.0,0.03591950148689962,0.14830769230769225
2015-03-26,0,0.0,0.05312750862355714,0.08072359463139478
2015-03-27,1,1.0,-0.051487827993844416,0.16833913577718615
2015-03-30,1,1.0,-0.003487540718192365,0.2032470201397452
2015-03-31,1,1.0,-0.019506740125661094,0.249371332774518
2015-04-01,1,1.0,0.04906953279815209,0.17916999201915412
2015-04-02,1,1.0,-0.01995028384731063,0.1992672501526562
2015-04-06,1,1.0,0.05831115171975679,0.15937019969278043
2015-04-07,1,1.0,0.035276693803829876,0.12937905468025943
2015-04-08,1,1.0,-0.06727318060742499,0.16950832672482166
2015-04-09,1,1.0,0.006914973716434805,0.16971844851348686
2015-04-10,1,1.0,0.01640341407840418,0.14720123958938588
2015-04-13,1,1.0,0.006178818653678714,0.16881616939364766
2015-04-14,1,1.0,0.025654613626562257,0.13508442776735466
2015-04-15,0,0.0,0.05386970991273077,0.06471111111111112
2015-04-16,0,0.0,0.007791787251682768,0.05362497795025577
2015-04-17,0,0.0,-0.017438164303488102,0.06695386824627529
2015-04-20,0,0.0,0.011777438060759399,0.01649813730707823
2015-04-21,0,0.0,-0.014113677779125965,0.060813242173443735
2015-04-22,0,0.0,0.010559382229983816,0.07139042193341638
2015-04-23,0,0.0,0.007449484610091148,0.040466513518289435
2015-04-24,0,0.0,-0.010837807067125099,0.023401214719542734
2015-04-27,0,0.0,-0.007530966201164329,0.03509719222462195
2015-04-28,0,0.0,0.026464558421941575,0.011218229623137609
2015-04-29,0,0.0,0.02595301373564165,0.029035012809564525
2015-04-30,0,0.0,0.018109998206199077,0.010399194901039997
2015-05-01,0,0.0,-0.008760163837872823,0.03722504230118436
2015-05-04,0,0.0,-0.00305033281762298,0.012729124236252545
2015-05-05,0,0.0,0.0244773326842633,-0.03941702550513419
2015-05-06,0,0.0,0.009067739981710295,-0.029870343016576404
2015-05-07,1,1.0,-0.03235772624541901,-0.014239701644346557
2015-05-08,1,1.0,0.00709462435266617,0.012455815519272884
2015-05-11,1,1.0,-0.0030343920787762207,0.03596150599358438
2015-05-12,1,1.0,0.02484496279850082,0.00032938076416342437
2015-05-13,1,1.0,-0.0036297680505787237,-0.00892561983471073
2015-05-14,0,0.0,-0.010133818760424728,-0.006011020203706786
2015-05-15,0,0.0,-0.002675139532156475,0.004687761593838961
2015-05-18,0,0.0,-0.004867006334710836,0.00757065948855994
2015-05-19,0,0.0,-0.036666776688809806,0.05427574171029668
2015-05-20,1,1.0,0.028558624160387316,0.01119402985074621
2015-05-21,1,1.0,0.020480823320818044,-0.002824858757062175
2015-05-22,1,1.0,-0.021838596781278276,0.036854619565217295
2015-05-26,1,1.0,-0.02737538600013438,0.04747774480712164
2015-05-27,1,1.0,0.003832757305176436,0.03616762302208321
2015-05-28,1,1.0,0.0031250025431352807,0.02981452591436989
2015-05-29,1,1.0,0.04341872410196637,-0.03170124481327795
2015-06-01,1,1.0,-0.0001659888791261938,-0.012616201859229832
2015-06-02,0,0.0,0.017443259450527562,-0.07112561174551386
2015-06-03,1,1.0,-0.026950461408175173,-0.04591922238981066
2015-06-04,1,1.0,-0.02838637098757116,-0.0951724137931035
2015-06-05,1,1.0,0.018957104289858827,-0.11470140416173238
2015-06-08,1,1.0,-0.016374235871604758,-0.11246775580395528
2015-06-09,1,1.0,0.03381556345601445,-0.1228595178719867
2015-06-10,1,1.0,0.019916714638312932,-0.14048239895697517
2015-06-11,1,1.0,-0.010155697441397951,-0.14076391175502148
2015-06-12,1,1.0,-0.012924786383205721,-0.11524349566377591
2015-06-15,0,0.0,-0.007197286069098194,-0.13656979674113895
2015-06-16,0,0.0,0.008030827836122587,-0.15180803199466755
2015-06-17,0,0.0,-0.0020016687250504475,-0.15044247787610615
2015-06-18,0,0.0,0.008645107874278803,-0.17050157258731993
2015-06-19,0,0.0,-0.01316356590072447,-0.15145924186514584
2015-06-22,0,0.0,0.006520126751496196,-0.17897017163806025
2015-06-23,0,0.0,0.017181985555292302,-0.21195741195741194
2015-06-24,0,0.0,-0.017181985555292215,-0.2004665889018497
2015-06-25,0,0.0,-0.0070234402425339,-0.20842423225373385
2015-06-26,0,0.0,-0.003025212391237618,-0.19256017505470457
2015-06-29,0,0.0,-0.01817459792807454,-0.16403839561193007
2015-06-30,0,0.0,0.019352157152378816,-0.18409549428379282
2015-07-01,1,1.0,-0.043642039742062856,-0.1726378644186863
2015-07-02,1,1.0,-0.0001756388869009817,-0.20516423678201298
2015-07-06,1,1.0,-0.08139029832715697,-0.12823932926829262
2015-07-07,1,1.0,-0.0028623242517171093,-0.13758838142556842
2015-07-08,1,1.0,-0.013854368223480665,-0.1340825421429956
2015-07-09,1,1.0,0.02203787568847795,-0.16849886277482942
2015-07-10,1,1.0,-0.00037914692397314964,-0.14789533560864626
2015-07-13,0,0.0,-0.01048327526981887,-0.17397968959570798
2015-07-14,0,0.0,0.01634395940467027,-0.18529688972667294
2015-07-15,0,0.0,-0.03159669259887269,-0.1776264591439688
2015-07-16,0,0.0,-0.00977524890464233,-0.16601178781925335
2015-07-17,0,0.0,-0.0003930045246102828,-0.17590408805031452
2015-07-20,0,0.0,-0.015249330060233442,-0.15026940730393137
2015-07-21,0,0.0,0.00953333933221149,-0.1945048428543191
2015-07-22,0,0.0,-0.026438551747972987,-0.16785061903795417
2015-07-23,0,0.0,-0.02382532084450945,-0.15921845770110157
2015-07-24,0,0.0,-0.0027057982998138675,-0.2034180908711963
2015-07-27,0,0.0,-0.01702616011537811,-0.17002331990672043
2015-07-28,0,0.0,0.016817718217802254,-0.19741505107358764
2015-07-29,0,0.0,0.0165395542079888,-0.12917777322124266
2015-07-30,0,0.0,-0.004933206304836506,-0.0667628271172471
2015-07-31,0,0.0,-0.029696870705175123,0.04436425387391219
2015-08-03,1,1.0,-0.040282622566014586,0.0028729281767956366
2015-08-04,1,1.0,0.010989121575595165,0.012021857923497206
2015-08-05,1,1.0,-0.013644577882620391,0.035896299578993957
2015-08-06,1,1.0,-0.009797450893549838,0.02976057283508627
2015-08-07,1,1.0,-0.018519047767237527,0.046728971962616925
2015-08-10,1,1.0,0.024097551579060524,-0.018024032042723525
2015-08-11,1,1.0,-0.04157327799813979,0.06355833913245192
2015-08-12,1,1.0,0.0025483623196966947,0.03540027764923649
2015-08-13,1,1.0,-0.02222573650004133,0.04258339247693393
2015-08-14,1,1.0,0.004249298178657749,0.05017667844522957
2015-08-17,1,1.0,-0.012325351574685058,0.12377772477939418
2015-08-18,0,0.0,0.015383098282662096,0.10216063879755757
2015-08-19,1,1.0,-0.04392881977846167,0.09717791411042948
2015-08-20,1,1.0,0.006116227017436054,0.1382926829268293
2015-08-21,1,1.0,-0.013505423199807007,0.14140914709517918
2015-08-24,1,1.0,-0.056707704692373774,0.16509680795395087
2015-08-25,1,1.0,0.02404148362468523,0.1478927203065134
2015-08-26,1,1.0,-0.016742181143073524,0.18311688311688304
2015-08-27,1,1.0,0.09813970303144129,0.04544384271250294
2015-08-28,1,1.0,0.06428831324294279,-0.0011039964672112422
2015-08-31,1,1.0,0.08280736593013992,-0.08414634146341464
2015-09-01,1,1.0,-0.08082214414656676,-0.013882767739092167
2015-09-02,1,1.0,0.02007048174049266,-0.016414686825053953
2015-09-03,1,1.0,0.009672294642507727,-0.010053475935828853
2015-09-04,1,1.0,-0.015738171127476084,0.05454150369404602
2015-09-08,0,0.0,-0.0021753325959088295,0.04224738675958183
2015-09-09,0,0.0,-0.03976092872985516,0.12077951506911394
2015-09-10,0,0.0,0.03823537542101809,0.08331515812431843
2015-09-11,0,0.0,-0.024283753981609504,0.05229050279329617
2015-09-14,0,0.0,-0.015312165866968779,0.05967778534150221
2015-09-15,0,0.0,0.011506049103827137,0.04598474652310463
2015-09-16,0,0.0,0.05541221138560843,-0.01570458404074692
2015-09-17,0,0.0,-0.004040409537004974,0.00788408267632639
2015-09-18,0,0.0,-0.048459939560436975,0.026839633191679618
2015-09-21,0,0.0,0.04290436971583506,-0.017784443968287943
2015-09-22,1,1.0,-0.010771323442826641,-0.02057613168724286
2015-09-23,0,0.0,-0.0361671171852865,0.008309005165057207
2015-09-24,0,0.0,0.00916514742357207,-0.02291944815309304
2015-09-25,0,0.0,0.013482356948784304,-0.0518111964873765
2015-09-28,0,0.0,-0.02557115426778823,-0.02680180180180175
2015-09-29,0,0.0,0.018742181809740664,0.015251989389920374
2015-09-30,0,0.0,-0.003986716243821345,0.021304926764314266
2015-10-01,0,0.0,-0.006903490283233995,0.04134078212290506
2015-10-02,0,0.0,0.01749961591472924,0.012736056214317046
2015-10-05,0,0.0,0.016118841689882417,0.03457216940363011
2015-10-06,0,0.0,0.047472261091649065,-0.045538841953430886
2015-10-07,0,0.0,-0.013902080936897546,-0.054116172168825666
2015-10-08,0,0.0,0.03288417961304288,-0.10392236150424586
2015-10-09,0,0.0,0.004236867025988942,-0.11677068653110538
2015-10-12,1,1.0,-0.05334046486379587,-0.060734763219367306
2015-10-13,1,1.0,-0.008316499580611545,-0.08029978586723768
2015-10-14,1,1.0,-0.0015000538546221475,-0.10486811065837444
2015-10-15,0,0.0,-0.005375778992843903,-0.12268219059939639
2015-10-16,1,1.0,0.019641963670501587,-0.1188160676532769
2015-10-19,0,0.0,-0.029827337236756582,-0.11282944892180354
2015-10-20,0,0.0,-0.0015258858546464114,-0.11103839441535783
2015-10-21,0,0.0,-0.013617605556660488,-0.10327288810260951
2015-10-22,0,0.0,-0.007101672101615164,-0.12271714922048994
2015-10-23,0,0.0,-0.022295710174582564,-0.10567069004782495
2015-10-26,0,0.0,-0.016533097601016258,-0.053253067839777665
2015-10-27,0,0.0,0.0004629629712320226,-0.04605415413098824
2015-10-28,1,1.0,0.06104654839386026,-0.11669932505987371
2015-10-29,1,1.0,0.0019575862695178506,-0.12146892655367238
2015-10-30,1,1.0,0.01252445652438035,-0.12918454935622323
2015-11-02,1,1.0,-0.01035384573074199,-0.13421509106678225
2015-11-03,1,1.0,0.03745118528891423,-0.14202172096908947
2015-11-04,1,1.0,-0.03312404742503265,-0.13644214162348878
2015-11-05,1,1.0,-0.02292927181687255,-0.16854428981665567
2015-11-06,1,1.0,-0.021208519008838862,-0.15478339350180503
2015-11-09,1,1.0,-0.010205327260905794,-0.15295190335080924
2015-11-10,0,0.0,0.008172576702112713,-0.1688898937372824
2015-11-11,0,0.0,-0.029366643449970867,-0.1699650756693831
2015-11-12,0,0.0,-0.028576746781209715,-0.13009103977000477
2015-11-13,0,0.0,-0.025477539635456185,-0.08282133202260993
2015-11-16,1,1.0,0.02403903543151291,-0.14707293666026877
2015-11-17,1,1.0,-0.023056475784790375,-0.1411735821261969
2015-11-18,0,0.0,0.0004909180265505915,-0.1479754601226994
2015-11-19,0,0.0,-0.00492005912544987,-0.14796547472256474
2015-11-20,0,0.0,-0.029023803578607354,-0.0830159939070831
2015-11-23,0,0.0,-0.0030511083928962345,-0.0639164756811817
2015-11-24,1,1.0,0.04042466578663266,-0.07997065297138672
2015-11-25,1,1.0,0.008038041085762029,-0.11790393013100435
2015-11-27,1,1.0,-0.01589469824395706,-0.06630515158984465
2015-11-30,1,1.0,-0.0034567935656763618,-0.09497897600791483
2015-12-01,1,1.0,0.003703250744989043,-0.0850172498767865
2015-12-02,0,0.0,-0.016147413322538672,-0.07813673929376402
2015-12-03,0,0.0,0.028393463985227407,-0.12439143135345666
2015-12-04,1,1.0,-0.02664193094642119,-0.15075000000000002
2015-12-07,1,1.0,-0.06081213939675736,-0.11556854410201917
2015-12-08,1,1.0,-0.004793617701236408,-0.11372130272290437
2015-12-09,1,1.0,-0.008040783070304773,-0.15446716899892346
2015-12-10,1,1.0,-0.010822616458151416,-0.17247007616974963
2015-12-11,1,1.0,-0.030661150627181326,-0.14670406732117805
2015-12-14,0,0.0,0.018344038565939615,-0.14018176810795932
2015-12-15,1,1.0,0.02743619055289865,-0.21087888531618437
2015-12-16,1,1.0,-0.048589219729893336,-0.19915611814345988
2015-12-17,1,1.0,-0.016163686658793922,-0.23727844482561458
2015-12-18,1,1.0,-0.0074605797983064975,-0.148905529953917
2015-12-21,1,1.0,-0.004908339578470601,-0.07178002894355998
2015-12-22,1,1.0,0.044439178335105696,-0.16085271317829455
2015-12-23,1,1.0,0.017563568938701597,-0.19640914036996734
2015-12-24,0,0.0,0.023125526385397933,-0.14088250930356186
2015-12-28,1,1.0,-0.034066554563606195,-0.0866336633663366
2015-12-29,1,1.0,0.0409539990085994,-0.11140443505807829
2015-12-30,1,1.0,-0.03464828928676204,-0.13582946160153053
2015-12-31,1,1.0,0.014650289157873147,-0.1947212496633451
2016-01-04,1,1.0,-0.008655720798058916,-0.12279271936973656
2016-01-05,1,1.0,-0.0230842896833973,-0.12065610230747846
2016-01-06,1,1.0,-0.057207475535040006,-0.09155136885487193
2016-01-07,0,0.0,-0.020220730585559014,-0.10753980174226489
2016-01-08,0,0.0,-0.0027071756644905637,-0.15783132530120486
2016-01-11,0,0.0,-0.05510524309496781,-0.12348822406110765
2016-01-12,0,0.0,-0.0323443459963283,-0.13905325443786984
2016-01-13,0,0.0,0.0,-0.03616042077580543
2016-01-14,1,1.0,0.025958628256139052,-0.06950672645739904
2016-01-15,1,1.0,-0.058365004989690265,0.04176570458404076
2016-01-19,1,1.0,-0.033843008807649524,0.08078679311556027
2016-01-20,1,1.0,-0.06493668024252323,0.1090704647676162
2016-01-21,1,1.0,0.10216952280468423,0.061590524534686976
2016-01-22,1,1.0,0.08183726985295642,-0.007171811661989411
2016-01-25,1,1.0,-0.05644332263535177,0.0013196964698120324
2016-01-26,1,1.0,-0.025732413966478015,0.06296547054840892
2016-01-27,1,1.0,0.08994095654966094,-0.020730198019802033
2016-01-28,1,1.0,0.027164801735760677,-0.014152363745859646
2016-01-29,1,1.0,0.01345915337400471,0.02168746286393357
2016-02-01,1,1.0,-0.06252035698133382,0.09329538266919668
2016-02-02,1,1.0,-0.05593135138468526,0.15585284280936468
2016-02-03,1,1.0,0.07689910437354319,0.11210901207804266
2016-02-04,1,1.0,-0.020651547452626394,0.19822952892823267
2016-02-05,1,1.0,-0.02464519038254267,0.18826960466623469
2016-02-08,1,1.0,-0.03797715746049848,0.2662403231235273
2016-02-09,1,1.0,-0.06070877210890674,0.35085836909871254
2016-02-10,0,0.0,-0.015135424065100803,0.39832970225127085
2016-02-11,0,0.0,-0.05026183478088819,0.4203894616265751
2016-02-12,1,1.0,0.1128922184988301,0.23874488403819918
2016-02-16,1,1.0,-0.009251393720530477,0.3228915662650602
2016-02-17,1,1.0,0.05459249320113513,0.30932203389830515
2016-02-18,1,1.0,0.002929212834894929,0.2827429314267143
2016-02-19,1,1.0,-0.039103722921832125,0.3487664751605271
2016-02-22,0,0.0,0.05841555579046862,0.3213261077462544
2016-02-23,0,0.0,0.01487133877359544,0.20226130653266336
2016-02-24,0,0.0,-0.04792684347067494,0.25667215815485994
2016-02-25,1,1.0,0.03401137540870027,0.20987261146496827
2016-02-26,0,0.0,0.007930255675977564,0.16619273301737753
2016-02-29,0,0.0,0.033859423352803744,0.1273671350030542
2016-03-01,0,0.0,0.04916825250118589,0.07414946205292228
2016-03-02,0,0.0,0.005220429489358383,0.022852183974544377
2016-03-03,0,0.0,-0.00028930999767826527,-0.007523148148148296
2016-03-04,0,0.0,0.038318864302136386,-0.038707880813143795
2016-03-07,0,0.0,0.05393530385038924,-0.004221635883904924
2016-03-08,0,0.0,-0.032992130005145885,0.017180256340332573
2016-03-09,0,0.0,0.025576841789649557,0.0563530037214249
2016-03-10,0,0.0,0.003979312851481275,0.07122054540640714
2016-03-11,0,0.0,0.019402811102451893,0.09374188522461697
2016-03-14,0,0.0,-0.03460918654771654,0.12096774193548386
2016-03-15,0,0.0,-0.02394020754600835,0.14124449339207054
2016-03-16,1,1.0,0.05646985084365999,0.05126203486859222
2016-03-17,1,1.0,0.04428204379443831,-0.01070450585013691
2016-03-18,1,1.0,-0.017579558696435144,0.0357233341778567
2016-03-21,1,1.0,0.011086029385886747,0.07040841894262095
2016-03-22,1,1.0,0.03786096252066166,0.0417370325693606
2016-03-23,1,1.0,-0.07956031499655045,0.11703239289446178
2016-03-24,1,1.0,-0.0036639664124805066,0.09255374934452022
2016-03-28,1,1.0,-0.003940632972738765,0.11924190576467494
2016-03-29,1,1.0,-0.02884045015762709,0.2270387428881063
2016-03-30,1,1.0,0.0,0.24708751015984842
2016-03-31,0,0.0,0.000812457729186825,0.24472116946399566
2016-04-01,0,0.0,-0.04371373700165111,0.26555429864253394
2016-04-04,0,0.0,-0.030435883597548574,0.27259475218658896
2016-04-05,0,0.0,0.006393512043333136,0.2679606025492468
2016-04-06,1,1.0,0.08918167372517695,0.17461579226285098
2016-04-07,1,1.0,-0.011727213290634437,0.1951742627345845
2016-04-08,1,1.0,0.06336491047390114,0.09335681932561653
2016-04-11,1,1.0,0.01795559461592857,0.1043005437469105
2016-04-12,1,1.0,0.040208855526175216,0.09710351377018052
2016-04-13,0,0.0,-0.010021558461018877,0.11846522781774574
2016-04-14,0,0.0,-0.006013247223451746,0.11507840772014465
2016-04-15,0,0.0,-0.025658096614199676,0.1811881188118812
2016-04-18,0,0.0,-0.016471547843433496,0.21514846502264712
2016-04-19,0,0.0,0.028282708771778187,0.17710371819960846
2016-04-20,0,0.0,0.04402624875649024,0.1273408239700374
2016-04-21,0,0.0,0.010710230434721949,0.1039833256137101
2016-04-22,0,0.0,-0.009774338929816861,0.1253507951356408
2016-04-25,0,0.0,-0.025821640722482338,0.15286777057835366
2016-04-26,0,0.0,0.020193108039385052,0.15475070555032922
2016-04-27,1,1.0,0.0631117040943752,0.08191653786707885
2016-04-28,1,1.0,0.016207100261027695,0.07234412339778401
2016-04-29,1,1.0,-0.0010868384941146308,0.06785558938668997
2016-05-02,1,1.0,-0.027115074614171033,0.09653631284916202
2016-05-03,1,1.0,-0.024888162435253252,0.1257731958762887
2016-05-04,0,0.0,0.0027453689171929698,0.11240575736806019
2016-05-05,0,0.0,0.012712997554158159,0.12136250845928272
2016-05-06,0,0.0,0.005623679200760703,0.12987886944818303
2016-05-09,0,0.0,-0.025674476246321676,0.1790563866513232
2016-05-10,0,0.0,0.027915122489598865,0.13070725156669658
2016-05-11,0,0.0,0.03367025068117517,0.062324172257087265
2016-05-12,0,0.0,0.009262317160061814,0.04824185248713551
2016-05-13,1,1.0,-0.009045937196002345,0.04911293812202517
2016-05-16,0,0.0,0.03193799238348068,0.004191114836546581
2016-05-17,0,0.0,0.011873902655735177,-0.044522675502174335
2016-05-18,0,0.0,-0.0035266087789724452,-0.0024937655860348597
2016-05-19,0,0.0,0.0008309098940873815,0.025747508305647884
2016-05-20,0,0.0,-0.0102265317838312,0.026851269142018065
2016-05-23,0,0.0,0.009395621889743803,0.02161263507896923
2016-05-24,0,0.0,-0.0016638938946952695,0.027060782681099172
2016-05-25,0,0.0,0.021825037588692232,-0.04887983706720975
2016-05-26,0,0.0,-0.002038736689848317,-0.06530612244897965
2016-05-27,0,0.0,0.007320081486505851,-0.0289708265802269
2016-05-31,0,0.0,-0.005281344796657483,0.015274949083503055
2016-06-01,0,0.0,-0.0006111846986629324,-0.016303240269003406
2016-06-02,0,0.0,0.0014255169912209468,-0.00244200244200239
2016-06-03,0,0.0,-0.0091996968984236,-0.04025467241733417
2016-06-06,0,0.0,0.02073244991197167,-0.047073023536511834
2016-06-07,0,0.0,0.013189639650977875,-0.10224339884852092
2016-06-08,1,1.0,0.016929538193551762,-0.11438610189342181
2016-06-09,1,1.0,-0.013956000468820439,-0.1146080760095013
2016-06-10,1,1.0,-0.02871394941232924,-0.046241597066612405
2016-06-13,1,1.0,-0.0040824714794069905,-0.08222540396809169
2016-06-14,1,1.0,-0.008215285473293222,-0.058775005155702234
2016-06-15,0,0.0,-0.011824637310067025,-0.04152754590984979
2016-06-16,1,1.0,-0.03785270106158638,-0.019722583441699255
2016-06-17,1,1.0,0.03952075816228341,-0.06999999999999999
2016-06-20,1,1.0,0.028749413285985792,-0.08987854251012141
2016-06-21,1,1.0,-0.009151055217357323,-0.10194075587334017
2016-06-22,1,1.0,0.004280915721314621,-0.11696501220504477
2016-06-23,1,1.0,0.0036548264033766636,-0.14065666801783552
2016-06-24,1,1.0,-0.054990946426359044,-0.09721627408993588
2016-06-27,1,1.0,-0.019460073554712503,-0.08515283842794757
2016-06-28,1,1.0,0.045457522051400634,-0.14187356561652403
2016-06-29,1,1.0,0.03927688323630738,-0.16670010030090274
2016-06-30,1,1.0,-0.032208246735445756,-0.17029210689869495
2016-07-01,1,1.0,0.015418128427564896,-0.19420644634842926
2016-07-05,1,1.0,-0.04784202138763185,-0.1268992082174192
2016-07-06,1,1.0,0.013602760223325724,-0.11505172049820553
2016-07-07,1,1.0,-0.04644965008583662,-0.0749668288367979
2016-07-08,1,1.0,0.0033116268260488142,-0.05091470134450067
2016-07-11,1,1.0,-0.014206676231115814,-0.043594902749832236
2016-07-12,1,1.0,0.045666044618008036,-0.10828705681332765
2016-07-13,1,1.0,-0.042541042074872845,-0.030309783819924215
2016-07-14,1,1.0,0.017015105005982974,-0.025635407537248064
2016-07-15,1,1.0,0.006333973343827136,-0.004572175048987609
2016-07-18,1,1.0,-0.015357914847950373,0.029626354189697182
2016-07-19,0,0.0,-0.013130265416696166,0.04861111111111115
2016-07-20,0,0.0,0.007142887512380204,0.07206405693950182
2016-07-21,0,0.0,-0.022493076050014976,0.10282074613284795
2016-07-22,0,0.0,-0.012590300223918579,0.07809260539046305
2016-07-25,0,0.0,-0.023541467073590054,0.12122641509433964
2016-07-26,0,0.0,-0.005676458004805191,0.09796015180265662
2016-07-27,0,0.0,-0.0061860773050147816,0.12100238663484487
2016-07-28,0,0.0,-0.01854804468575919,0.15827862873814727
2016-07-29,0,0.0,0.009919036205633506,0.13071738083774675
2016-08-01,0,0.0,-0.036528144933598045,0.15655430711610496
2016-08-02,0,0.0,-0.013828001607291964,0.1311392405063291
2016-08-03,1,1.0,0.03238140950303978,0.05808823529411776
2016-08-04,1,1.0,0.02708095860267083,0.05892175572519081
2016-08-05,1,1.0,-0.002149254558679736,0.07219698780779353
2016-08-08,0,0.0,0.028980706482110038,0.05596841616349272
2016-08-09,0,0.0,-0.0065237882819573784,0.11337073398784482
2016-08-10,1,1.0,-0.024371252357395113,0.09892215568862281
2016-08-11,1,1.0,0.0412913454357243,0.06366352562629288
2016-08-12,1,1.0,0.021824007790016323,0.009894310771306447
2016-08-15,1,1.0,0.02772103440400481,-0.04593175853018376
2016-08-16,1,1.0,0.018420718067675926,-0.058406699592012
2016-08-17,0,0.0,0.005140298317693393,-0.08053834650715665
2016-08-18,0,0.0,0.029262165744575457,-0.10082987551867219
2016-08-19,0,0.0,0.005792320704504371,-0.09550330033003292
2016-08-22,1,1.0,-0.03526813883745799,-0.03141025641025639
2016-08-23,1,1.0,0.015688259008446757,-0.030290281867900667
2016-08-24,1,1.0,-0.02664550688886869,-0.04169367033916612
2016-08-25,1,1.0,0.014583144995724516,-0.029167553757717637
2016-08-26,1,1.0,0.01416364444819562,-0.06276238455079769
2016-08-29,0,0.0,-0.014163644448195716,0.0021290185224611758
2016-08-30,0,0.0,-0.01393526677416385,0.030224525043177863
